Order_ID,Date,Region,Category,Product,Quantity,Unit_Price,Discount(%),Sales,Profit,Payment_Mode
3216,2024-07-04,West,Sports,Tennis Racket,1,2870,10,2583.0,666.8,UPI
3217,2024-02-06,North,Home,Lamp,2,851,10,1531.8,179.67,Cash on Delivery
3218,2024-10-22,East,Electronics,Headphones,4,2525,0,10100.0,2160.54,UPI
3219,2024-01-31,East,Sports,Cricket Bat,4,4782,15,16258.8,2789.21,Card
3220,2024-12-07,South,Sports,Football,1,2377,5,2258.15,422.09,Card
3221,2024-04-13,West,Electronics,Laptop,1,1413,0,1413.0,183.6,UPI
3222,2024-07-26,West,Books,Biography,5,3605,15,15321.25,3162.25,Net Banking
3223,2024-04-28,South,Electronics,Smart Watch,1,1651,15,1403.35,278.02,Net Banking
3224,2024-12-22,South,Electronics,Mobile,4,3489,0,13956.0,2680.62,Cash on Delivery
3225,2024-04-13,West,Books,Dictionary,3,2243,5,6392.55,1841.96,Cash on Delivery
3226,2024-04-03,West,Electronics,Laptop,3,2829,5,8062.65,856.06,Cash on Delivery
3227,2024-01-13,South,Fashion,Shirt,1,1598,0,1598.0,347.12,Cash on Delivery
3228,2024-09-02,West,Home,Sofa,3,2616,20,6278.4,1431.58,Cash on Delivery
3229,2024-06-07,North,Electronics,Laptop,2,3747,20,5995.2,1156.19,Cash on Delivery
3230,2024-06-07,West,Books,Dictionary,4,2739,20,8764.8,1661.5,Net Banking
3231,2024-05-11,South,Electronics,Smart Watch,4,3147,15,10699.8,2547.89,UPI
3232,2024-08-28,North,Home,Chair,4,2301,10,8283.6,1349.79,Card
3233,2024-08-13,West,Fashion,Shirt,3,4928,15,12566.4,2805.97,Net Banking
3234,2024-01-26,East,Electronics,Laptop,2,4963,15,8437.1,1219.57,Card
3235,2024-08-24,North,Home,Sofa,2,3314,10,5965.2,727.9,Card
3236,2024-09-25,West,Sports,Cricket Bat,3,2223,0,6669.0,1805.07,Cash on Delivery
3237,2024-06-01,West,Books,Comics,3,2607,15,6647.85,1538.92,Card
3238,2024-11-09,East,Home,Lamp,2,2818,10,5072.4,1304.18,Cash on Delivery
3239,2024-05-25,South,Electronics,Smart Watch,5,2286,10,10287.0,1596.11,Net Banking
3240,2024-03-15,West,Fashion,Shoes,3,440,20,1056.0,265.92,Card
3241,2024-04-21,East,Fashion,Shirt,5,3741,5,17769.75,3928.67,Net Banking
3242,2024-03-07,North,Books,Comics,2,1591,0,3182.0,933.81,Net Banking
3243,2024-04-08,North,Electronics,Mobile,4,655,15,2227.0,368.27,Cash on Delivery
3244,2024-01-20,East,Home,Sofa,3,4171,20,10010.4,1265.14,Card
3245,2024-07-14,North,Fashion,Shirt,3,2578,20,6187.2,1154.33,Cash on Delivery
3246,2024-02-24,South,Electronics,Mobile,5,747,0,3735.0,479.15,Cash on Delivery
3247,2024-04-07,South,Fashion,Shirt,4,3030,15,10302.0,2811.04,Net Banking
3248,2024-10-20,West,Home,Lamp,1,4849,15,4121.65,1212.47,UPI
3249,2024-12-22,North,Books,Biography,3,3253,20,7807.2,1246.57,Cash on Delivery
3250,2024-01-25,West,Home,Sofa,2,993,0,1986.0,287.11,Cash on Delivery
3251,2024-01-18,South,Fashion,Shoes,2,3637,5,6910.3,1980.2,Card
3252,2024-12-01,East,Fashion,Jeans,4,2698,5,10252.4,1568.87,Card
3253,2024-10-03,East,Electronics,Laptop,2,3992,20,6387.2,1169.73,Net Banking
3254,2024-03-19,East,Electronics,Laptop,2,4961,10,8929.8,1574.2,UPI
3255,2024-06-03,West,Electronics,Smart Watch,3,827,15,2108.85,322.02,UPI
3256,2024-01-25,North,Fashion,Shoes,2,2170,20,3472.0,898.51,Cash on Delivery
3257,2024-03-22,East,Fashion,Jeans,4,3501,10,12603.6,1717.05,Cash on Delivery
3258,2024-03-10,South,Fashion,Jeans,5,1555,20,6220.0,1608.75,UPI
3259,2024-04-27,East,Electronics,Mobile,4,4999,0,19996.0,2861.53,UPI
3260,2024-12-09,South,Electronics,Mobile,3,3644,15,9292.2,1748.74,UPI
3261,2024-11-08,East,Sports,Gym Bag,1,3884,15,3301.4,423.9,Net Banking
3262,2024-04-17,East,Books,Comics,2,764,5,1451.6,225.87,Cash on Delivery
3263,2024-04-30,South,Electronics,Laptop,2,4855,10,8739.0,2300.22,Card
3264,2024-02-04,East,Electronics,Mobile,2,682,5,1295.8,269.57,Net Banking
3265,2024-05-29,North,Books,Novel,4,1635,5,6213.0,1443.8,Card
3266,2024-02-22,North,Electronics,Headphones,4,3688,10,13276.8,3081.69,Net Banking
3267,2024-05-15,East,Sports,Gym Bag,3,3690,0,11070.0,2484.77,Card
3268,2024-03-19,East,Electronics,Smart Watch,5,2162,20,8648.0,2373.7,Net Banking
3269,2024-10-26,East,Sports,Cricket Bat,5,825,5,3918.75,513.79,UPI
3270,2024-05-06,West,Home,Sofa,5,2608,10,11736.0,3320.95,Card
3271,2024-03-07,South,Sports,Cricket Bat,4,4997,0,19988.0,5174.61,UPI
3272,2024-04-30,North,Electronics,Laptop,1,4649,15,3951.65,1158.63,UPI
3273,2024-05-29,North,Home,Sofa,1,4022,0,4022.0,1096.36,Net Banking
3274,2024-12-21,South,Electronics,Mobile,3,1148,20,2755.2,810.92,Cash on Delivery
3275,2024-09-09,East,Home,Table,1,4346,0,4346.0,584.68,Card
3276,2024-07-03,South,Sports,Tennis Racket,2,4867,15,8273.9,1128.21,UPI
3277,2024-12-16,South,Home,Table,1,3377,5,3208.15,562.64,Cash on Delivery
3278,2024-05-28,South,Home,Sofa,2,312,20,499.2,131.43,Card
3279,2024-09-17,West,Home,Lamp,1,2796,20,2236.8,599.74,Net Banking
3280,2024-07-10,North,Books,Comics,3,4106,0,12318.0,3213.62,UPI
3281,2024-09-11,East,Books,Dictionary,1,2865,5,2721.75,701.14,Net Banking
3282,2024-07-31,West,Home,Table,4,2013,5,7649.4,2214.7,Cash on Delivery
3283,2024-03-22,South,Fashion,Shoes,4,4379,15,14888.6,2438.48,Card
3284,2024-03-13,North,Home,Table,4,959,15,3260.6,553.84,UPI
3285,2024-02-29,North,Books,Biography,3,4991,5,14224.35,1851.75,Cash on Delivery
3286,2024-12-06,West,Electronics,Headphones,2,644,5,1223.6,267.09,Cash on Delivery
3287,2024-11-26,South,Books,Dictionary,4,2301,15,7823.4,1828.13,Card
3288,2024-12-05,East,Sports,Cricket Bat,2,650,15,1105.0,193.81,Cash on Delivery
3289,2024-12-01,East,Home,Chair,1,1893,5,1798.35,440.18,Card
3290,2024-02-02,North,Books,Novel,3,4678,5,13332.3,3211.41,Card
3291,2024-09-18,South,Electronics,Mobile,1,1716,0,1716.0,299.31,Cash on Delivery
3292,2024-06-01,South,Electronics,Headphones,4,4751,15,16153.4,3346.29,Net Banking
3293,2024-07-18,North,Electronics,Laptop,5,2976,10,13392.0,2829.12,UPI
3294,2024-08-14,South,Home,Lamp,1,648,15,550.8,74.65,Net Banking
3295,2024-11-22,South,Books,Dictionary,3,4566,10,12328.2,3146.0,Net Banking
3296,2024-04-21,West,Sports,Tennis Racket,3,1272,20,3052.8,571.08,Card
3297,2024-02-08,North,Home,Table,5,1454,15,6179.5,1617.38,Card
3298,2024-09-29,North,Fashion,Jeans,3,823,0,2469.0,387.3,Cash on Delivery
3299,2024-02-16,East,Fashion,Shirt,4,4486,20,14355.2,3653.36,UPI
3300,2024-11-29,South,Sports,Gym Bag,4,2574,20,8236.8,1961.44,UPI
3301,2024-08-04,North,Fashion,Jeans,5,463,0,2315.0,333.05,Net Banking
3302,2024-03-23,South,Sports,Football,1,811,0,811.0,137.52,Card
3303,2024-06-13,South,Books,Comics,5,3544,5,16834.0,4622.51,UPI
3304,2024-06-30,South,Electronics,Headphones,3,2301,20,5522.4,1545.33,UPI
3305,2024-01-31,West,Books,Biography,5,1700,20,6800.0,1723.54,UPI
3306,2024-03-31,West,Sports,Gym Bag,2,4046,15,6878.2,1972.07,Card
3307,2024-09-15,West,Books,Biography,2,2057,15,3496.9,634.69,UPI
3308,2024-10-09,West,Home,Chair,2,3557,15,6046.9,731.38,Net Banking
3309,2024-04-12,North,Home,Chair,1,1855,5,1762.25,410.19,Card
3310,2024-08-24,North,Fashion,Jeans,5,4462,5,21194.5,3600.21,Card
3311,2024-09-09,West,Books,Novel,3,462,15,1178.1,342.28,Net Banking
3312,2024-11-30,North,Sports,Football,4,3332,20,10662.4,1422.47,UPI
3313,2024-02-29,North,Home,Table,5,1343,15,5707.75,1263.35,Net Banking
3314,2024-10-04,East,Sports,Football,5,3732,20,14928.0,4040.2,Card
3315,2024-07-07,West,Home,Lamp,2,436,5,828.4,199.06,Net Banking
3316,2024-06-14,South,Sports,Gym Bag,5,3199,20,12796.0,3402.28,Card
3317,2024-06-24,East,Sports,Cricket Bat,5,4455,20,17820.0,3797.46,Card
3318,2024-10-23,East,Home,Table,4,373,15,1268.2,314.05,Card
3319,2024-08-04,West,Books,Novel,3,4192,5,11947.2,3022.24,Net Banking
3320,2024-10-10,North,Books,Comics,4,3546,15,12056.4,1257.71,UPI
3321,2024-07-26,East,Books,Dictionary,4,2388,20,7641.6,1302.04,Cash on Delivery
3322,2024-05-04,South,Home,Chair,5,4429,10,19930.5,2441.66,Net Banking
3323,2024-07-13,East,Home,Sofa,2,3565,20,5704.0,1182.36,UPI
3324,2024-12-05,East,Home,Chair,3,2888,0,8664.0,2239.36,Card
3325,2024-03-24,North,Books,Dictionary,3,1700,0,5100.0,1362.41,UPI
3326,2024-01-10,West,Sports,Cricket Bat,1,3549,15,3016.65,476.56,UPI
3327,2024-01-01,East,Books,Biography,5,2369,10,10660.5,2174.92,Card
3328,2024-11-12,North,Books,Biography,3,4252,10,11480.4,2678.97,Card
3329,2024-01-08,East,Books,Dictionary,1,4832,10,4348.8,796.69,Card
3330,2024-07-18,East,Fashion,Jacket,1,687,0,687.0,97.95,Cash on Delivery
3331,2024-10-12,East,Sports,Football,2,441,10,793.8,140.88,UPI
3332,2024-09-14,West,Home,Table,5,2710,15,11517.5,2185.62,UPI
3333,2024-01-16,North,Sports,Football,5,4167,5,19793.25,3619.97,UPI
3334,2024-06-04,West,Electronics,Mobile,3,1306,0,3918.0,572.75,Cash on Delivery
3335,2024-10-13,North,Home,Table,4,4264,10,15350.4,3577.46,Net Banking
3336,2024-02-29,South,Sports,Tennis Racket,3,616,15,1570.8,201.62,Card
3337,2024-04-04,West,Home,Lamp,4,1421,10,5115.6,1465.56,Card
3338,2024-08-13,North,Fashion,Shirt,3,2232,5,6361.2,1821.68,Cash on Delivery
3339,2024-12-16,West,Electronics,Headphones,3,4235,15,10799.25,1735.6,Cash on Delivery
3340,2024-09-30,South,Home,Lamp,5,3880,10,17460.0,2342.16,Card
3341,2024-04-21,North,Fashion,Shoes,4,970,5,3686.0,580.52,Cash on Delivery
3342,2024-02-16,North,Electronics,Mobile,1,2340,15,1989.0,249.71,Card
3343,2024-10-01,South,Electronics,Smart Watch,2,4095,15,6961.5,914.81,Cash on Delivery
3344,2024-04-02,East,Books,Biography,5,2929,10,13180.5,2778.83,Card
3345,2024-09-14,South,Books,Comics,3,1446,10,3904.2,469.6,UPI
3346,2024-01-27,East,Home,Sofa,5,988,15,4199.0,475.8,Cash on Delivery
3347,2024-05-17,East,Books,Novel,3,1059,10,2859.3,542.26,Cash on Delivery
3348,2024-02-27,East,Sports,Cricket Bat,2,3221,5,6119.9,976.2,Cash on Delivery
3349,2024-05-28,East,Sports,Football,5,2759,20,11036.0,2117.73,Cash on Delivery
3350,2024-04-23,North,Books,Biography,3,2195,15,5597.25,1131.25,UPI
3351,2024-11-25,South,Fashion,Shirt,4,981,0,3924.0,932.64,Card
3352,2024-10-12,West,Books,Biography,1,4502,15,3826.7,769.95,Card
3353,2024-10-11,South,Electronics,Headphones,4,4750,15,16150.0,2249.05,Cash on Delivery
3354,2024-07-28,East,Sports,Cricket Bat,1,2867,5,2723.65,338.95,Cash on Delivery
3355,2024-07-01,East,Home,Table,2,4253,20,6804.8,748.53,UPI
3356,2024-08-14,South,Sports,Gym Bag,3,2587,15,6596.85,1314.84,Net Banking
3357,2024-03-10,West,Sports,Cricket Bat,5,834,10,3753.0,543.8,Net Banking
3358,2024-12-19,West,Books,Comics,4,2446,10,8805.6,973.3,UPI
3359,2024-09-29,North,Electronics,Laptop,5,4839,10,21775.5,4266.65,UPI
3360,2024-05-27,South,Fashion,Shoes,1,996,20,796.8,174.41,Cash on Delivery
3361,2024-10-25,West,Fashion,Shoes,3,4515,20,10836.0,1728.43,Net Banking
3362,2024-09-23,South,Home,Sofa,5,3338,15,14186.5,2350.97,Cash on Delivery
3363,2024-10-02,North,Fashion,Shirt,2,1475,0,2950.0,555.25,Net Banking
3364,2024-02-11,South,Books,Novel,3,4632,20,11116.8,1528.63,Net Banking
3365,2024-06-17,East,Sports,Football,5,4634,10,20853.0,5905.17,Cash on Delivery
3366,2024-09-24,South,Electronics,Headphones,4,4366,5,16590.8,3394.72,Net Banking
3367,2024-08-10,South,Electronics,Laptop,2,543,5,1031.7,212.15,Cash on Delivery
3368,2024-10-02,North,Books,Novel,5,2313,20,9252.0,2749.83,Net Banking
3369,2024-02-23,East,Electronics,Headphones,5,393,0,1965.0,486.49,Card
3370,2024-08-04,North,Sports,Gym Bag,3,2885,5,8222.25,1743.57,Net Banking
3371,2024-08-25,South,Books,Biography,3,1032,10,2786.4,693.54,UPI
3372,2024-03-03,South,Electronics,Headphones,2,3532,0,7064.0,1760.53,UPI
3373,2024-06-06,North,Books,Biography,1,2336,20,1868.8,233.84,Net Banking
3374,2024-12-19,East,Fashion,Shoes,1,2293,15,1949.05,211.38,UPI
3375,2024-03-10,North,Books,Comics,5,1307,0,6535.0,1023.91,UPI
3376,2024-04-15,West,Home,Table,2,3580,0,7160.0,2013.07,Net Banking
3377,2024-10-17,South,Sports,Gym Bag,4,946,5,3594.8,855.71,Net Banking
3378,2024-08-08,East,Fashion,Jeans,2,794,0,1588.0,357.82,Cash on Delivery
3379,2024-07-11,East,Electronics,Headphones,4,2317,0,9268.0,2132.87,Net Banking
3380,2024-05-06,South,Fashion,Jacket,3,3140,0,9420.0,1132.78,Cash on Delivery
3381,2024-01-15,South,Sports,Football,5,2265,15,9626.25,1898.6,Net Banking
3382,2024-03-31,West,Fashion,Jacket,4,338,10,1216.8,344.14,Cash on Delivery
3383,2024-02-09,West,Books,Novel,3,2400,0,7200.0,1896.48,Net Banking
3384,2024-07-28,West,Electronics,Laptop,3,1977,10,5337.9,1105.39,Cash on Delivery
3385,2024-03-10,East,Home,Chair,1,606,5,575.7,134.63,UPI
3386,2024-03-09,North,Sports,Cricket Bat,3,1469,15,3745.95,689.03,Net Banking
3387,2024-10-30,East,Books,Novel,3,2516,15,6415.8,790.5,Card
3388,2024-09-10,North,Home,Table,5,3673,20,14692.0,3811.95,Net Banking
3389,2024-11-10,North,Sports,Tennis Racket,5,1722,5,8179.5,1645.15,Cash on Delivery
3390,2024-06-17,East,Books,Dictionary,3,3172,0,9516.0,2580.13,Card
3391,2024-01-11,South,Books,Dictionary,4,1309,15,4450.6,681.73,Card
3392,2024-10-29,North,Sports,Football,4,2519,0,10076.0,1416.88,Card
3393,2024-09-19,West,Books,Novel,2,4792,15,8146.4,1536.72,Cash on Delivery
3394,2024-02-18,South,Fashion,Jeans,4,2626,15,8928.4,1695.52,Cash on Delivery
3395,2024-01-12,North,Fashion,Shirt,5,1223,10,5503.5,762.79,Net Banking
3396,2024-05-14,West,Fashion,Jeans,2,3156,10,5680.8,1462.83,UPI
3397,2024-01-04,South,Electronics,Mobile,1,585,10,526.5,100.06,Card
3398,2024-02-21,North,Home,Lamp,1,763,15,648.55,154.29,Cash on Delivery
3399,2024-01-31,South,Books,Biography,3,3341,5,9521.85,2552.22,UPI
3400,2024-01-15,East,Books,Dictionary,1,1483,5,1408.85,352.4,Net Banking
3401,2024-03-31,South,Books,Dictionary,4,2395,20,7664.0,1390.06,Card
3402,2024-12-21,West,Home,Chair,3,1480,5,4218.0,666.12,Cash on Delivery
3403,2024-01-19,West,Fashion,Jeans,1,1183,20,946.4,251.45,UPI
3404,2024-01-26,West,Fashion,Shoes,5,3835,0,19175.0,4554.22,Card
3405,2024-01-29,South,Sports,Football,5,3571,15,15176.75,3625.6,Card
3406,2024-03-10,North,Fashion,Shirt,5,3046,5,14468.5,2578.07,Net Banking
3407,2024-08-26,South,Electronics,Headphones,4,4754,20,15212.8,1616.14,Cash on Delivery
3408,2024-10-15,North,Sports,Tennis Racket,1,1084,15,921.4,136.99,Cash on Delivery
3409,2024-12-01,West,Electronics,Laptop,2,4080,0,8160.0,1125.27,UPI
3410,2024-10-16,South,Sports,Cricket Bat,1,1194,5,1134.3,236.06,Net Banking
3411,2024-05-09,North,Electronics,Smart Watch,4,4360,5,16568.0,2271.93,UPI
3412,2024-08-30,West,Home,Lamp,1,4363,0,4363.0,933.23,UPI
3413,2024-04-25,East,Electronics,Smart Watch,3,2306,15,5880.3,651.29,Card
3414,2024-01-08,South,Home,Lamp,2,3253,5,6180.7,732.84,Net Banking
3415,2024-10-25,South,Fashion,Shoes,2,2510,0,5020.0,644.48,UPI
3416,2024-12-11,West,Home,Lamp,4,1776,15,6038.4,1349.01,Card
3417,2024-07-28,East,Fashion,Jacket,3,1073,5,3058.05,870.29,Net Banking
3418,2024-12-20,East,Electronics,Smart Watch,5,497,5,2360.75,363.72,Cash on Delivery
3419,2024-06-12,North,Home,Lamp,4,603,5,2291.4,277.61,UPI
3420,2024-11-06,South,Books,Novel,4,4727,15,16071.8,4800.22,Cash on Delivery
3421,2024-03-05,East,Books,Dictionary,4,4854,15,16503.6,4261.77,Net Banking
3422,2024-08-21,West,Fashion,Jacket,1,379,20,303.2,62.19,Cash on Delivery
3423,2024-10-19,South,Home,Chair,4,4866,0,19464.0,5748.58,UPI
3424,2024-01-23,East,Electronics,Smart Watch,5,4946,5,23493.5,2752.28,Cash on Delivery
3425,2024-05-22,South,Electronics,Smart Watch,4,1347,5,5118.6,1315.91,Card
3426,2024-04-24,West,Books,Comics,3,3978,0,11934.0,2396.75,UPI
3427,2024-03-27,East,Books,Dictionary,3,3836,5,10932.6,1416.94,UPI
3428,2024-01-01,South,Electronics,Mobile,4,1515,0,6060.0,1041.45,Cash on Delivery
3429,2024-05-07,North,Fashion,Jeans,1,468,0,468.0,98.14,Net Banking
3430,2024-03-03,West,Home,Sofa,2,1211,20,1937.6,195.63,UPI
3431,2024-07-15,West,Home,Chair,1,489,20,391.2,113.83,UPI
3432,2024-11-12,South,Books,Biography,2,4350,5,8265.0,2370.1,Net Banking
3433,2024-10-07,North,Electronics,Smart Watch,5,3059,10,13765.5,2872.38,UPI
3434,2024-12-16,East,Sports,Gym Bag,4,2306,0,9224.0,1015.86,Cash on Delivery
3435,2024-02-19,West,Fashion,Jeans,1,1092,5,1037.4,301.49,UPI
3436,2024-09-13,East,Books,Novel,1,4848,10,4363.2,1042.2,Cash on Delivery
3437,2024-02-05,South,Fashion,Shoes,1,1849,10,1664.1,434.3,UPI
3438,2024-06-13,East,Home,Table,2,2575,15,4377.5,797.68,Net Banking
3439,2024-01-28,East,Sports,Tennis Racket,5,2539,15,10790.75,2011.27,Card
3440,2024-12-18,South,Electronics,Laptop,3,431,5,1228.35,296.36,UPI
3441,2024-01-01,South,Books,Biography,2,4505,15,7658.5,1679.45,Cash on Delivery
3442,2024-09-11,South,Fashion,Jacket,1,4648,10,4183.2,837.31,UPI
3443,2024-07-29,South,Home,Lamp,4,2162,10,7783.2,1770.17,Card
3444,2024-03-22,South,Home,Table,3,4022,0,12066.0,1226.92,UPI
3445,2024-02-05,South,Books,Novel,5,3019,0,15095.0,3166.79,Net Banking
3446,2024-02-28,East,Fashion,Shoes,5,446,10,2007.0,467.86,Net Banking
3447,2024-07-28,West,Electronics,Laptop,5,1716,5,8151.0,905.38,Net Banking
3448,2024-02-14,North,Electronics,Laptop,2,4900,5,9310.0,1903.66,Net Banking
3449,2024-02-05,South,Electronics,Laptop,2,1341,20,2145.6,529.97,Net Banking
3450,2024-09-11,South,Home,Chair,1,2466,20,1972.8,479.52,UPI
3451,2024-06-05,East,Sports,Gym Bag,2,2418,10,4352.4,767.62,UPI
3452,2024-02-24,West,Fashion,Jeans,4,2092,10,7531.2,1329.74,UPI
3453,2024-06-07,East,Books,Novel,2,356,10,640.8,128.06,Card
3454,2024-09-08,East,Sports,Cricket Bat,2,3164,20,5062.4,1479.34,UPI
3455,2024-07-20,South,Sports,Cricket Bat,3,1131,5,3223.35,854.86,Card
3456,2024-03-19,West,Sports,Football,4,3473,10,12502.8,3580.51,Net Banking
3457,2024-09-18,North,Fashion,Shoes,5,3920,15,16660.0,4505.87,Net Banking
3458,2024-07-04,West,Home,Lamp,4,959,5,3644.2,785.82,Card
3459,2024-06-03,West,Electronics,Laptop,1,4480,10,4032.0,806.88,Net Banking
3460,2024-08-02,South,Fashion,Jeans,3,2527,5,7201.95,1163.26,Cash on Delivery
3461,2024-05-09,North,Sports,Cricket Bat,2,1011,10,1819.8,469.74,Net Banking
3462,2024-07-23,South,Books,Comics,3,2403,20,5767.2,1482.93,UPI
3463,2024-10-06,North,Home,Lamp,1,1128,20,902.4,179.23,Card
3464,2024-04-29,South,Books,Novel,4,2340,0,9360.0,2540.63,Net Banking
3465,2024-02-03,East,Home,Table,5,2655,20,10620.0,2919.29,Card
3466,2024-06-26,West,Books,Comics,5,490,15,2082.5,377.0,UPI
3467,2024-06-08,North,Electronics,Laptop,2,1046,5,1987.4,522.76,Cash on Delivery
3468,2024-01-27,North,Fashion,Shoes,2,2324,0,4648.0,574.92,Net Banking
3469,2024-01-28,North,Home,Sofa,2,4368,5,8299.2,996.7,Net Banking
3470,2024-02-11,South,Electronics,Mobile,1,1951,0,1951.0,427.14,UPI
3471,2024-02-29,North,Electronics,Headphones,1,2019,10,1817.1,515.69,Net Banking
3472,2024-11-18,West,Fashion,Shirt,1,4122,20,3297.6,603.42,UPI
3473,2024-11-21,East,Sports,Cricket Bat,5,717,20,2868.0,435.0,Cash on Delivery
3474,2024-06-23,East,Sports,Tennis Racket,1,1286,0,1286.0,181.59,Net Banking
3475,2024-09-24,South,Fashion,Shoes,1,485,15,412.25,117.3,Net Banking
3476,2024-02-24,South,Electronics,Smart Watch,4,760,5,2888.0,559.09,Net Banking
3477,2024-12-12,North,Sports,Football,5,4150,5,19712.5,2482.9,Card
3478,2024-06-22,East,Books,Dictionary,4,4317,0,17268.0,3576.11,Net Banking
3479,2024-04-03,West,Fashion,Shirt,4,4884,0,19536.0,5468.79,UPI
3480,2024-11-29,East,Home,Chair,3,4113,20,9871.2,1049.26,Card
3481,2024-03-03,South,Home,Lamp,2,2047,15,3479.9,1018.92,Card
3482,2024-05-12,West,Sports,Football,5,3432,20,13728.0,2340.38,Net Banking
3483,2024-05-05,North,Sports,Gym Bag,4,3924,10,14126.4,1599.94,UPI
3484,2024-06-01,South,Books,Comics,1,2936,0,2936.0,725.66,Net Banking
3485,2024-01-24,North,Fashion,Jacket,1,4234,0,4234.0,607.65,Cash on Delivery
3486,2024-10-22,South,Books,Comics,3,2035,0,6105.0,1367.52,Card
3487,2024-02-24,East,Fashion,Shoes,5,840,5,3990.0,417.82,Cash on Delivery
3488,2024-02-06,North,Sports,Football,3,2172,0,6516.0,843.64,Cash on Delivery
3489,2024-04-28,East,Sports,Gym Bag,5,3479,10,15655.5,2831.39,Card
3490,2024-01-09,South,Books,Comics,3,4805,0,14415.0,1710.98,Cash on Delivery
3491,2024-03-03,West,Electronics,Headphones,4,2426,5,9218.8,1826.4,Net Banking
3492,2024-03-11,South,Home,Sofa,5,3060,10,13770.0,3427.24,UPI
3493,2024-10-15,West,Books,Novel,4,2999,0,11996.0,1521.06,Cash on Delivery
3494,2024-12-09,East,Sports,Football,3,2426,5,6914.1,1211.88,UPI
3495,2024-08-10,South,Books,Dictionary,2,3440,0,6880.0,899.23,Cash on Delivery
3496,2024-08-14,West,Home,Lamp,4,4138,5,15724.4,1687.79,UPI
3497,2024-07-15,West,Electronics,Laptop,2,800,20,1280.0,246.74,Cash on Delivery
3498,2024-06-06,South,Home,Sofa,4,801,5,3043.8,363.86,Cash on Delivery
3499,2024-12-27,South,Fashion,Shirt,4,2728,0,10912.0,2925.59,Cash on Delivery
3500,2024-07-20,West,Sports,Cricket Bat,1,1627,20,1301.6,175.13,Cash on Delivery
3501,2024-01-24,South,Books,Dictionary,4,1823,20,5833.6,1185.61,Cash on Delivery
3502,2024-12-15,West,Sports,Gym Bag,3,1414,0,4242.0,802.01,Net Banking
3503,2024-08-31,West,Fashion,Jeans,1,1991,10,1791.9,253.82,Net Banking
3504,2024-09-15,East,Sports,Cricket Bat,5,1327,5,6303.25,1756.23,Net Banking
3505,2024-10-29,West,Sports,Football,1,2456,20,1964.8,557.42,Net Banking
3506,2024-01-14,North,Fashion,Jeans,3,3335,5,9504.75,1444.17,Cash on Delivery
3507,2024-11-01,West,Books,Biography,2,3725,0,7450.0,2170.92,Cash on Delivery
3508,2024-07-29,East,Sports,Gym Bag,1,2874,5,2730.3,645.34,Cash on Delivery
3509,2024-05-10,West,Sports,Football,5,4095,15,17403.75,4214.07,Cash on Delivery
3510,2024-03-16,North,Fashion,Jacket,5,526,5,2498.5,665.19,Cash on Delivery
3511,2024-01-31,South,Fashion,Jacket,4,1366,15,4644.4,1141.26,Card
3512,2024-07-08,South,Fashion,Jeans,4,1146,0,4584.0,1156.61,Net Banking
3513,2024-03-21,North,Sports,Gym Bag,4,1173,15,3988.2,529.94,Cash on Delivery
3514,2024-01-17,North,Books,Comics,3,2497,20,5992.8,1083.68,Card
3515,2024-04-05,North,Home,Table,4,364,5,1383.2,300.02,Card
3516,2024-04-04,West,Electronics,Mobile,5,4802,0,24010.0,2860.34,Cash on Delivery
3517,2024-08-18,West,Sports,Tennis Racket,1,796,15,676.6,141.59,UPI
3518,2024-06-24,South,Sports,Football,1,3577,5,3398.15,642.69,UPI
3519,2024-04-03,East,Electronics,Laptop,5,1924,5,9139.0,1251.59,Net Banking
3520,2024-03-22,West,Home,Lamp,5,2133,0,10665.0,2907.33,Net Banking
3521,2024-10-15,West,Books,Comics,4,2279,20,7292.8,737.05,Card
3522,2024-02-25,East,Electronics,Smart Watch,3,798,5,2274.3,628.15,Cash on Delivery
3523,2024-04-02,South,Books,Biography,2,4084,5,7759.6,2314.39,Net Banking
3524,2024-06-01,South,Books,Novel,5,1265,15,5376.25,776.55,UPI
3525,2024-03-28,North,Books,Dictionary,2,3826,15,6504.2,1239.13,Cash on Delivery
3526,2024-01-12,East,Sports,Cricket Bat,3,1982,20,4756.8,941.13,Cash on Delivery
3527,2024-07-30,West,Sports,Football,3,322,15,821.1,204.98,Cash on Delivery
3528,2024-10-31,North,Electronics,Mobile,5,383,0,1915.0,407.91,Card
3529,2024-11-13,South,Electronics,Mobile,1,3342,10,3007.8,831.43,Card
3530,2024-03-21,East,Electronics,Headphones,5,4989,0,24945.0,5411.98,Card
3531,2024-07-02,South,Home,Table,2,1719,0,3438.0,1002.11,Card
3532,2024-02-28,South,Electronics,Laptop,3,3014,10,8137.8,2202.91,UPI
3533,2024-10-24,East,Books,Biography,3,2991,0,8973.0,1302.94,Net Banking
3534,2024-05-30,South,Books,Comics,5,1886,5,8958.5,1241.2,Card
3535,2024-06-26,South,Fashion,Jacket,5,3795,5,18026.25,1828.74,UPI
3536,2024-08-15,North,Books,Biography,2,2507,10,4512.6,532.91,UPI
3537,2024-09-11,East,Home,Sofa,5,1396,0,6980.0,862.59,Card
3538,2024-03-22,North,Sports,Cricket Bat,4,4066,10,14637.6,3185.14,Cash on Delivery
3539,2024-06-24,West,Electronics,Laptop,2,2497,0,4994.0,1065.08,Net Banking
